url_path,reason,created_at
data/spot/monthly/klines/KAITOUSDT/1d/KAITOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:05.763391
data/spot/monthly/klines/KEEPUSDT/1d/KEEPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.095128
data/spot/monthly/klines/KERNELUSDT/1d/KERNELUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.197321
data/spot/monthly/klines/KITEUSDT/1d/KITEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.351151
data/spot/monthly/klines/KEYUSDT/1d/KEYUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.461127
data/spot/monthly/klines/KGSTUSDT/1d/KGSTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.519948
data/spot/monthly/klines/KLAYUSDT/1d/KLAYUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.587439
data/spot/monthly/klines/KMNOUSDT/1d/KMNOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.716470
data/spot/monthly/klines/KP3RUSDT/1d/KP3RUSDT-1d-2025-01.zip,404,2026-01-29T11:10:06.740848
data/spot/monthly/klines/LAUSDT/1d/LAUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.050994
data/spot/monthly/klines/LAYERUSDT/1d/LAYERUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.080735
data/spot/monthly/klines/LENDUSDT/1d/LENDUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.265151
data/spot/monthly/klines/LINEAUSDT/1d/LINEAUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.486926
data/spot/monthly/klines/LINKDOWNUSDT/1d/LINKDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.707515
data/spot/monthly/klines/LINKUPUSDT/1d/LINKUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:07.819091
data/spot/monthly/klines/LOOMUSDT/1d/LOOMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:08.039804
data/spot/monthly/klines/LTCDOWNUSDT/1d/LTCDOWNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:08.511894
data/spot/monthly/klines/LTCUPUSDT/1d/LTCUPUSDT-1d-2025-01.zip,404,2026-01-29T11:10:08.683021
data/spot/monthly/klines/MATICUSDT/1d/MATICUSDT-1d-2025-01.zip,404,2026-01-29T11:10:09.471312
data/spot/monthly/klines/MCUSDT/1d/MCUSDT-1d-2025-01.zip,404,2026-01-29T11:10:09.903215
data/spot/monthly/klines/MCOUSDT/1d/MCOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:09.923318
data/spot/monthly/klines/MDXUSDT/1d/MDXUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.121993
data/spot/monthly/klines/METUSDT/1d/METUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.320705
data/spot/monthly/klines/MFTUSDT/1d/MFTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.631820
data/spot/monthly/klines/MIRAUSDT/1d/MIRAUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.687017
data/spot/monthly/klines/MIRUSDT/1d/MIRUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.691883
data/spot/monthly/klines/MITHUSDT/1d/MITHUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.761286
data/spot/monthly/klines/MITOUSDT/1d/MITOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:10.837780
data/spot/monthly/klines/MMTUSDT/1d/MMTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.003075
data/spot/monthly/klines/MOBUSDT/1d/MOBUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.056988
data/spot/monthly/klines/MORPHOUSDT/1d/MORPHOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.249365
data/spot/monthly/klines/MULTIUSDT/1d/MULTIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.471406
data/spot/monthly/klines/MUBARAKUSDT/1d/MUBARAKUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.546174
data/spot/monthly/klines/NANOUSDT/1d/NANOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.671392
data/spot/monthly/klines/NBSUSDT/1d/NBSUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.735408
data/spot/monthly/klines/NEBLUSDT/1d/NEBLUSDT-1d-2025-01.zip,404,2026-01-29T11:10:11.881601
data/spot/monthly/klines/NEWTUSDT/1d/NEWTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:12.192167
data/spot/monthly/klines/NILUSDT/1d/NILUSDT-1d-2025-01.zip,404,2026-01-29T11:10:12.571861
data/spot/monthly/klines/NOMUSDT/1d/NOMUSDT-1d-2025-01.zip,404,2026-01-29T11:10:12.869503
data/spot/monthly/klines/NPXSUSDT/1d/NPXSUSDT-1d-2025-01.zip,404,2026-01-29T11:10:12.961591
data/spot/monthly/klines/NUUSDT/1d/NUUSDT-1d-2025-01.zip,404,2026-01-29T11:10:13.263987
data/spot/monthly/klines/NXPCUSDT/1d/NXPCUSDT-1d-2025-01.zip,404,2026-01-29T11:10:13.472722
data/spot/monthly/klines/OAXUSDT/1d/OAXUSDT-1d-2025-01.zip,404,2026-01-29T11:10:13.497224
data/spot/monthly/klines/OCEANUSDT/1d/OCEANUSDT-1d-2025-01.zip,404,2026-01-29T11:10:13.544481
data/spot/monthly/klines/OMGUSDT/1d/OMGUSDT-1d-2025-01.zip,404,2026-01-29T11:10:13.811280
data/spot/monthly/klines/ONDOUSDT/1d/ONDOUSDT-1d-2025-01.zip,404,2026-01-29T11:10:14.246648
data/spot/monthly/klines/OOKIUSDT/1d/OOKIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:14.498531
data/spot/monthly/klines/OPENUSDT/1d/OPENUSDT-1d-2025-01.zip,404,2026-01-29T11:10:14.603774
data/spot/monthly/klines/ORNUSDT/1d/ORNUSDT-1d-2025-01.zip,404,2026-01-29T11:10:14.964737
data/spot/monthly/klines/PARTIUSDT/1d/PARTIUSDT-1d-2025-01.zip,404,2026-01-29T11:10:15.162858
data/spot/monthly/klines/PAXUSDT/1d/PAXUSDT-1d-2025-01.zip,404,2026-01-29T11:10:15.251971
data/spot/monthly/klines/PERLUSDT/1d/PERLUSDT-1d-2025-01.zip,404,2026-01-29T11:10:15.903732
data/spot/monthly/klines/PLAUSDT/1d/PLAUSDT-1d-2025-01.zip,404,2026-01-29T11:10:16.433788
data/spot/monthly/klines/PLUMEUSDT/1d/PLUMEUSDT-1d-2025-01.zip,404,2026-01-29T11:10:16.461445
data/spot/monthly/klines/PNTUSDT/1d/PNTUSDT-1d-2025-01.zip,404,2026-01-29T11:10:16.526859
